id,genre,genre_id
tm975616,documentation,14
tm16812,drama,3
tm16812,romance,1
tm16812,action,6
tm93225,fantasy,11
tm93225,family,10
tm93225,action,6
tm93225,war,8
tm93225,drama,3
tm93225,thriller,7
tm93225,animation,16
ts60663,family,10
ts60663,drama,3
ts237208,reality,19
tm30205,drama,3
tm30205,fantasy,11
tm30205,action,6
tm30205,history,9
tm32915,drama,3
tm32915,comedy,4
tm32915,crime,2
tm52176,comedy,4
tm52176,drama,3
ts243780,comedy,4
ts243780,family,10
ts243780,animation,16
tm866495,drama,3
tm866495,romance,1
tm866495,fantasy,11
tm890674,documentation,14
ts29581,thriller,7
ts29581,action,6
ts29581,drama,3
ts251675,scifi,17
ts251675,horror,15
ts251675,thriller,7
ts251675,crime,2
ts251675,drama,3
ts251675,fantasy,11
tm44378,drama,3
tm44378,music,5
tm894241,comedy,4
ts225430,scifi,17
ts225430,comedy,4
ts225430,fantasy,11
ts222609,drama,3
tm849871,comedy,4
tm856545,thriller,7
tm856545,crime,2
tm898322,drama,3
tm833382,drama,3
tm94606,horror,15
tm94606,drama,3
tm94606,fantasy,11
tm94606,thriller,7
tm94606,european,13
tm1087383,drama,3
tm1087383,romance,1
tm37945,drama,3
tm37945,music,5
ts240453,comedy,4
ts240453,crime,2
ts240453,drama,3
ts240453,thriller,7
ts240453,action,6
tm156575,drama,3
tm156575,comedy,4
ts237560,crime,2
ts237560,documentation,14
ts237513,thriller,7
ts237513,drama,3
ts237513,horror,15
tm90864,drama,3
tm90864,comedy,4
ts82281,scifi,17
ts82281,action,6
ts82281,comedy,4
ts82281,animation,16
ts243189,animation,16
ts243189,comedy,4
ts243189,family,10
tm892081,comedy,4
tm893510,drama,3
tm893510,music,5
tm893510,documentation,14
ts34414,comedy,4
tm1087461,thriller,7
tm1087461,scifi,17
tm1087461,action,6
tm147211,comedy,4
tm147211,war,8
tm893680,comedy,4
tm896246,comedy,4
ts240807,comedy,4
ts240807,drama,3
ts240807,fantasy,11
ts240807,scifi,17
ts240807,thriller,7
ts240807,action,6
ts242820,reality,19
ts84993,scifi,17
ts84993,drama,3
ts84993,fantasy,11
ts84993,horror,15
ts84993,thriller,7
ts84993,comedy,4
ts84993,action,6
ts329882,drama,3
ts329882,family,10
ts329882,music,5
tm1046627,horror,15
tm1046627,drama,3
tm1046627,thriller,7
tm212968,comedy,4
tm212968,drama,3
tm898773,fantasy,11
tm898773,horror,15
tm898773,drama,3
tm901947,drama,3
tm901961,documentation,14
tm901961,music,5
ts77405,action,6
ts77405,animation,16
ts77405,comedy,4
ts77405,crime,2
ts77405,drama,3
ts256783,documentation,14
tm890479,documentation,14
tm49865,thriller,7
tm49865,action,6
tm49865,crime,2
tm49865,drama,3
tm217228,fantasy,11
tm217228,horror,15
tm217228,thriller,7
tm217228,action,6
tm217228,crime,2
tm217228,drama,3
tm1000551,comedy,4
tm1000551,drama,3
tm1000551,romance,1
tm902993,drama,3
tm148041,comedy,4
tm148041,drama,3
tm148041,romance,1
ts241248,animation,16
ts241248,comedy,4
ts241248,family,10
ts241246,drama,3
ts250920,documentation,14
ts250920,sport,18
ts241296,comedy,4
ts241296,drama,3
tm28024,romance,1
tm28024,drama,3
tm28024,comedy,4
ts236850,action,6
ts236850,drama,3
tm902870,documentation,14
ts223404,drama,3
ts223404,comedy,4
ts223404,romance,1
tm910612,comedy,4
tm910612,family,10
tm910612,fantasy,11
ts250172,documentation,14
tm1099342,drama,3
tm910999,family,10
tm910999,fantasy,11
tm910999,animation,16
tm907872,documentation,14
tm907872,music,5
ts238316,reality,19
tm1149814,drama,3
tm1149814,thriller,7
tm1149814,action,6
ts250092,comedy,4
ts250092,fantasy,11
ts250092,animation,16
ts250092,action,6
ts250092,scifi,17
ts237751,drama,3
ts237751,comedy,4
ts237751,romance,1
ts223242,drama,3
ts223242,comedy,4
ts223242,romance,1
tm155761,action,6
tm155761,comedy,4
tm155761,romance,1
tm925785,thriller,7
tm925785,horror,15
tm925785,action,6
tm842817,drama,3
tm842817,fantasy,11
ts250803,reality,19
ts250801,drama,3
ts250801,thriller,7
tm201222,drama,3
tm201222,european,13
tm201222,history,9
tm201222,romance,1
tm1027712,romance,1
tm908777,comedy,4
tm970327,drama,3
ts252166,action,6
ts252166,thriller,7
ts252166,drama,3
ts252166,crime,2
ts252166,romance,1
ts267062,drama,3
tm918043,thriller,7
tm918043,crime,2
tm918043,drama,3
ts266966,romance,1
ts266966,drama,3
ts266898,reality,19
tm912415,comedy,4
tm946277,thriller,7
tm946277,drama,3
ts251094,reality,19
ts251094,documentation,14
ts251094,romance,1
ts250997,documentation,14
ts250997,history,9
ts250997,reality,19
tm912373,comedy,4
ts250872,reality,19
ts251272,reality,19
ts250912,crime,2
ts250912,documentation,14
tm912399,documentation,14
ts250871,crime,2
ts250871,documentation,14
tm912400,comedy,4
tm912327,family,10
tm912327,animation,16
tm912327,comedy,4
tm318206,thriller,7
tm318206,action,6
tm318206,crime,2
tm318206,drama,3
tm917325,animation,16
tm917325,action,6
tm917325,comedy,4
tm917325,family,10
tm917325,fantasy,11
ts1464,action,6
ts1464,crime,2
ts1464,drama,3
ts1464,thriller,7
ts1464,comedy,4
ts238242,drama,3
ts238242,thriller,7
ts238242,crime,2
ts272463,drama,3
ts272463,sport,18
ts265991,drama,3
ts265844,None,20
ts251119,drama,3
ts251119,romance,1
ts251119,sport,18
tm938466,documentation,14
tm938466,european,13
tm810504,action,6
tm810504,thriller,7
tm810504,crime,2
tm35652,drama,3
ts251072,drama,3
ts85985,scifi,17
ts85985,comedy,4
ts85985,crime,2
ts85985,drama,3
ts85985,fantasy,11
ts85985,action,6
tm976166,drama,3
tm976166,romance,1
tm991529,drama,3
tm853485,documentation,14
tm160371,comedy,4
tm160371,fantasy,11
tm160371,romance,1
tm234980,comedy,4
tm234980,romance,1
tm234980,fantasy,11
tm234980,action,6
tm918026,comedy,4
tm853113,family,10
tm853113,fantasy,11
tm853113,animation,16
tm853113,action,6
ts343427,action,6
ts343427,fantasy,11
ts343427,scifi,17
ts343427,animation,16
ts343427,comedy,4
ts343427,family,10
ts268758,comedy,4
ts268758,drama,3
ts268758,romance,1
tm927926,drama,3
tm927926,family,10
tm927926,comedy,4
ts251378,comedy,4
ts251378,family,10
ts251378,documentation,14
ts251378,animation,16
tm918894,documentation,14
tm918894,sport,18
tm917999,comedy,4
tm918960,action,6
tm918960,family,10
tm918960,animation,16
tm918960,comedy,4
tm918960,scifi,17
tm46867,drama,3
tm46867,family,10
tm46867,comedy,4
tm965754,comedy,4
ts85953,animation,16
ts85953,family,10
tm149209,drama,3
tm149209,crime,2
tm149209,action,6
tm149209,thriller,7
ts314648,documentation,14
ts264270,drama,3
ts264270,thriller,7
ts251616,reality,19
ts251616,music,5
ts251607,animation,16
ts251607,family,10
tm1092075,drama,3
tm1092075,comedy,4
tm1092075,music,5
tm1092075,thriller,7
tm1092075,crime,2
tm965408,documentation,14
ts251617,documentation,14
ts251617,comedy,4
ts251621,crime,2
ts251621,documentation,14
ts251512,documentation,14
ts251618,documentation,14
ts251618,family,10
ts251618,drama,3
ts251615,reality,19
ts251615,documentation,14
ts251782,documentation,14
ts251782,history,9
tm919082,animation,16
tm919082,comedy,4
tm919082,family,10
ts251929,reality,19
tm50018,thriller,7
tm50018,scifi,17
tm50018,drama,3
tm50018,crime,2
tm50018,action,6
ts252141,comedy,4
ts252141,animation,16
ts252141,family,10
tm928541,music,5
tm928541,animation,16
tm928541,family,10
tm1039147,documentation,14
tm919920,drama,3
tm980097,comedy,4
tm980097,scifi,17
tm921206,romance,1
tm921206,comedy,4
tm919880,documentation,14
ts26322,animation,16
ts26322,romance,1
ts26322,comedy,4
ts26322,drama,3
tm810547,thriller,7
tm810547,action,6
tm810547,crime,2
tm810547,drama,3
tm919903,drama,3
ts252015,comedy,4
ts252015,family,10
tm1038355,comedy,4
tm1038355,action,6
tm1038355,crime,2
tm1038355,thriller,7
ts237713,scifi,17
ts237713,drama,3
ts237713,fantasy,11
ts237713,action,6
tm44749,thriller,7
tm44749,comedy,4
tm44749,drama,3
tm44749,romance,1
ts250800,drama,3
tm943774,fantasy,11
tm943774,thriller,7
tm943774,drama,3
tm943774,horror,15
tm458292,scifi,17
tm458292,fantasy,11
tm458292,action,6
tm458292,drama,3
tm232673,thriller,7
tm232673,horror,15
tm86803,drama,3
ts251560,comedy,4
ts251560,drama,3
ts251560,music,5
ts251560,romance,1
ts225102,drama,3
ts225102,romance,1
tm963182,comedy,4
tm963182,drama,3
tm963182,family,10
tm963182,fantasy,11
tm963182,animation,16
tm963182,action,6
tm183037,action,6
tm183037,thriller,7
tm183037,crime,2
tm183037,european,13
ts15986,scifi,17
ts15986,thriller,7
ts15986,comedy,4
ts15986,drama,3
ts15986,horror,15
ts15986,european,13
tm927033,animation,16
tm927033,family,10
tm963023,crime,2
tm963023,drama,3
tm963023,romance,1
tm963023,comedy,4
ts225101,drama,3
ts225101,comedy,4
ts225101,romance,1
ts253288,comedy,4
tm922532,thriller,7
tm922532,fantasy,11
tm922532,scifi,17
tm922532,action,6
tm922532,drama,3
ts252661,crime,2
ts252661,documentation,14
ts88841,scifi,17
ts88841,comedy,4
ts88841,drama,3
ts88841,fantasy,11
tm1070032,thriller,7
tm1070032,drama,3
tm947555,comedy,4
ts252318,reality,19
tm1066826,drama,3
ts262246,scifi,17
ts262246,comedy,4
ts262246,drama,3
ts262246,family,10
ts262246,fantasy,11
tm863808,documentation,14
ts262228,animation,16
tm357589,romance,1
tm357589,drama,3
tm357589,history,9
tm357589,war,8
tm935993,comedy,4
tm935993,drama,3
tm138672,drama,3
tm138672,romance,1
tm138672,thriller,7
tm138672,crime,2
ts262037,animation,16
tm101609,drama,3
tm101609,thriller,7
tm101609,crime,2
tm166548,drama,3
tm166548,action,6
tm166548,sport,18
ts252341,documentation,14
ts255418,crime,2
ts255418,documentation,14
ts252695,family,10
ts253722,reality,19
ts253722,music,5
tm43179,comedy,4
tm43179,drama,3
tm43179,action,6
tm43179,crime,2
ts252122,thriller,7
ts252122,horror,15
tm1037704,comedy,4
tm1037704,romance,1
tm929600,comedy,4
ts252856,documentation,14
ts252856,history,9
ts254600,documentation,14
ts254600,sport,18
ts254293,reality,19
tm1039422,crime,2
tm1039422,documentation,14
tm1039422,history,9
ts254817,crime,2
ts254817,documentation,14
ts328194,thriller,7
ts328194,action,6
ts328194,crime,2
ts328194,drama,3
tm135451,drama,3
tm38454,comedy,4
tm38454,documentation,14
ts261583,comedy,4
tm929614,music,5
tm929614,documentation,14
ts89372,animation,16
tm927286,documentation,14
ts256134,reality,19
ts256134,music,5
tm934040,crime,2
tm934040,documentation,14
ts254537,drama,3
ts254537,thriller,7
ts254537,crime,2
tm1191224,romance,1
tm1191224,drama,3
tm1102226,drama,3
ts254767,documentation,14
tm974195,comedy,4
tm974195,action,6
tm974195,thriller,7
ts273245,comedy,4
ts273245,family,10
tm244149,drama,3
tm244149,crime,2
tm244149,history,9
tm244149,thriller,7
tm960924,drama,3
tm1048362,comedy,4
tm1048362,horror,15
tm1048362,action,6
tm1048362,crime,2
tm1048362,thriller,7
tm1048362,romance,1
tm1048362,scifi,17
tm1037687,comedy,4
tm1037687,drama,3
tm1080114,thriller,7
tm935941,animation,16
tm935941,comedy,4
tm935941,action,6
ts225718,drama,3
ts225718,fantasy,11
ts225718,thriller,7
ts225718,action,6
tm990983,drama,3
ts260502,drama,3
ts260477,thriller,7
ts260477,comedy,4
ts260477,drama,3
tm960414,romance,1
tm960414,comedy,4
tm960414,drama,3
tm1092958,thriller,7
tm1092958,horror,15
tm1092958,drama,3
tm960430,fantasy,11
tm960430,animation,16
tm960430,drama,3
tm931330,documentation,14
tm931330,music,5
tm938333,family,10
tm938333,animation,16
tm938333,horror,15
ts253813,drama,3
ts253813,history,9
ts253813,thriller,7
tm1065788,romance,1
tm1065788,drama,3
tm1003630,drama,3
tm1003630,romance,1
ts255104,reality,19
ts255104,drama,3
tm1003725,romance,1
tm1003725,comedy,4
tm1003725,drama,3
tm1003725,family,10
tm1172010,None,20
tm960145,comedy,4
tm921230,drama,3
tm921230,romance,1
tm923612,drama,3
ts283676,documentation,14
ts283676,sport,18
tm1028026,thriller,7
tm1088320,comedy,4
tm938434,comedy,4
tm938434,action,6
tm938434,romance,1
tm1046026,comedy,4
tm1046026,thriller,7
tm1046026,horror,15
tm1046026,action,6
ts254592,documentation,14
ts254592,music,5
tm937265,comedy,4
tm937265,romance,1
tm140653,romance,1
tm140653,comedy,4
ts76645,comedy,4
ts76645,drama,3
ts76645,fantasy,11
ts76645,scifi,17
ts76645,action,6
tm959213,drama,3
tm959213,romance,1
tm130574,comedy,4
tm130574,romance,1
tm130574,drama,3
ts254916,reality,19
ts254916,comedy,4
tm958984,thriller,7
tm943808,documentation,14
tm943808,sport,18
tm945435,animation,16
tm945435,comedy,4
tm945435,family,10
tm945435,action,6
tm945831,animation,16
tm945831,family,10
tm945168,documentation,14
tm945168,history,9
ts286317,documentation,14
ts286317,crime,2
ts286317,history,9
ts58025,animation,16
ts58025,comedy,4
ts58025,family,10
ts58025,fantasy,11
ts255880,reality,19
tm937044,documentation,14
tm937044,music,5
tm958688,drama,3
tm1049265,drama,3
tm1049265,romance,1
tm1049265,comedy,4
ts21740,scifi,17
ts21740,fantasy,11
ts21740,animation,16
ts21740,comedy,4
ts21740,drama,3
ts21740,thriller,7
ts21740,crime,2
ts21740,horror,15
ts21740,action,6
tm954303,comedy,4
tm954303,european,13
ts255037,action,6
ts255037,scifi,17
ts255037,horror,15
ts255037,animation,16
ts251028,drama,3
ts251028,horror,15
ts251028,thriller,7
tm977464,documentation,14
tm155774,drama,3
tm944631,crime,2
tm944631,documentation,14
tm957903,documentation,14
ts269844,drama,3
ts269844,family,10
tm957792,horror,15
tm101334,comedy,4
tm183523,thriller,7
tm183523,action,6
tm183523,drama,3
ts255486,scifi,17
ts255486,animation,16
ts255486,action,6
ts255486,thriller,7
ts258415,fantasy,11
ts258415,horror,15
ts258415,thriller,7
ts258415,family,10
ts258415,drama,3
ts258415,scifi,17
tm943718,romance,1
tm943718,comedy,4
tm943718,family,10
tm56428,comedy,4
tm145243,comedy,4
tm145243,drama,3
tm145243,romance,1
ts258321,animation,16
ts258321,comedy,4
ts258321,family,10
ts258321,music,5
tm1038857,documentation,14
ts255809,crime,2
ts255809,documentation,14
tm918258,comedy,4
tm918258,drama,3
tm918258,crime,2
ts258169,reality,19
tm943771,animation,16
tm943771,comedy,4
tm943771,drama,3
tm943771,family,10
tm954606,comedy,4
tm1000296,fantasy,11
tm1000296,action,6
tm1000296,animation,16
tm134407,drama,3
tm134407,romance,1
tm134407,comedy,4
ts268560,drama,3
ts268560,action,6
ts268560,fantasy,11
ts268560,horror,15
ts257873,drama,3
ts257873,family,10
tm944331,music,5
tm944331,documentation,14
tm176630,drama,3
tm176630,european,13
ts304058,action,6
ts304058,crime,2
ts304058,drama,3
ts304058,thriller,7
tm946604,drama,3
ts255823,comedy,4
ts255823,romance,1
ts94470,comedy,4
ts257817,drama,3
ts257817,comedy,4
tm880822,drama,3
tm880822,romance,1
tm880822,scifi,17
tm880822,animation,16
tm880822,action,6
tm945825,comedy,4
tm945825,family,10
tm945825,animation,16
tm998899,drama,3
tm34924,thriller,7
tm34924,action,6
ts257504,comedy,4
ts257504,scifi,17
ts257504,drama,3
ts257504,history,9
tm1073555,thriller,7
tm1073555,crime,2
tm1073555,drama,3
tm1040671,comedy,4
tm1040671,drama,3
ts256072,crime,2
ts256072,comedy,4
ts256072,drama,3
ts256072,thriller,7
ts256309,comedy,4
ts256297,scifi,17
ts256297,fantasy,11
ts256297,romance,1
ts343432,scifi,17
ts343432,action,6
ts343432,drama,3
ts343432,thriller,7
ts257345,drama,3
ts257345,comedy,4
ts328605,crime,2
ts328605,drama,3
ts328605,history,9
ts313781,drama,3
ts313781,comedy,4
tm1029314,drama,3
tm1029314,comedy,4
tm948607,comedy,4
tm948607,romance,1
ts257315,animation,16
ts257315,comedy,4
ts257315,family,10
tm984018,animation,16
ts257301,reality,19
ts257271,drama,3
ts257271,romance,1
ts257271,comedy,4
ts273229,scifi,17
ts273229,crime,2
ts273229,drama,3
ts273229,fantasy,11
ts273229,horror,15
ts273229,thriller,7
tm1043290,crime,2
tm1043290,history,9
tm1043290,thriller,7
tm1043290,documentation,14
tm1108648,thriller,7
tm1108648,drama,3
tm1108648,horror,15
tm997608,comedy,4
ts330132,documentation,14
ts330132,crime,2
tm947446,drama,3
ts257243,music,5
ts257243,reality,19
tm144835,documentation,14
tm1115392,drama,3
tm1115392,romance,1
tm1115392,horror,15
tm1115392,thriller,7
tm1178876,romance,1
tm1178876,drama,3
tm1178876,music,5
ts316965,animation,16
ts316965,comedy,4
ts316965,family,10
ts316965,fantasy,11
ts317297,action,6
ts317297,scifi,17
ts317297,drama,3
ts317297,fantasy,11
ts317297,animation,16
tm949267,drama,3
tm946801,comedy,4
tm946801,family,10
tm946801,drama,3
tm926580,crime,2
tm926580,drama,3
ts312071,animation,16
ts312071,action,6
ts312071,comedy,4
ts312071,crime,2
ts312071,drama,3
ts312071,romance,1
ts273485,thriller,7
ts273485,animation,16
ts273485,action,6
ts273485,drama,3
ts273485,sport,18
ts256311,action,6
ts256311,horror,15
ts256311,scifi,17
ts256311,thriller,7
ts256311,animation,16
ts283284,drama,3
ts256606,documentation,14
ts256606,crime,2
ts256710,scifi,17
ts256710,drama,3
ts256710,horror,15
ts256710,thriller,7
tm1063034,documentation,14
tm138497,comedy,4
tm138497,crime,2
tm1004219,comedy,4
tm1004219,romance,1
ts256764,action,6
ts256764,scifi,17
ts256764,animation,16
tm1049290,comedy,4
tm1049290,thriller,7
tm1049290,drama,3
tm1049290,scifi,17
tm881587,drama,3
tm881587,comedy,4
tm881587,romance,1
tm881587,action,6
tm915354,drama,3
tm34846,fantasy,11
tm34846,drama,3
tm34846,animation,16
tm34846,action,6
ts268890,drama,3
ts268890,romance,1
tm985215,romance,1
tm985215,comedy,4
tm957567,comedy,4
tm1005077,drama,3
tm88045,drama,3
tm88045,comedy,4
tm88045,romance,1
tm980439,family,10
tm980439,animation,16
tm977997,comedy,4
tm977997,animation,16
tm977997,family,10
tm1005109,action,6
tm1005109,drama,3
tm1005109,fantasy,11
tm1005109,horror,15
tm1005109,thriller,7
tm941382,animation,16
tm941382,comedy,4
tm941382,drama,3
tm941382,family,10
tm941382,fantasy,11
tm941382,scifi,17
tm973536,comedy,4
ts271867,action,6
ts271867,comedy,4
ts271867,crime,2
ts271867,drama,3
ts271867,romance,1
ts274575,reality,19
tm981675,animation,16
tm981675,family,10
tm1005937,thriller,7
tm1038364,horror,15
tm1038364,thriller,7
tm1038364,drama,3
tm975398,thriller,7
tm975398,crime,2
tm975398,comedy,4
ts269073,reality,19
ts269073,documentation,14
ts269073,romance,1
ts269280,crime,2
ts269280,thriller,7
tm981956,animation,16
tm981956,action,6
tm981956,drama,3
tm981956,family,10
tm981956,western,12
tm981956,comedy,4
tm1006127,animation,16
tm1006127,comedy,4
tm1006127,family,10
tm92977,comedy,4
tm92977,thriller,7
tm92977,romance,1
tm92977,drama,3
ts331448,drama,3
ts331448,action,6
ts331448,thriller,7
tm982018,animation,16
tm982018,comedy,4
tm982018,family,10
tm975765,music,5
tm975765,documentation,14
ts268508,documentation,14
ts268508,animation,16
ts268508,scifi,17
tm1120509,drama,3
tm1120509,sport,18
tm1120509,action,6
tm1120509,crime,2
tm1018418,drama,3
tm977184,animation,16
tm977184,family,10
tm977772,thriller,7
tm977772,crime,2
ts268648,documentation,14
ts268648,music,5
ts269442,documentation,14
ts275111,comedy,4
ts275111,family,10
ts275111,animation,16
ts269740,drama,3
ts269740,comedy,4
ts268608,crime,2
ts268608,documentation,14
ts301999,scifi,17
ts301999,drama,3
ts301999,thriller,7
tm976797,animation,16
tm976797,family,10
tm976797,comedy,4
tm1031976,thriller,7
tm1031976,crime,2
tm1031976,drama,3
tm1031976,action,6
tm152413,drama,3
tm1020293,comedy,4
tm1020293,drama,3
ts282291,comedy,4
ts282291,drama,3
ts282291,romance,1
ts31593,scifi,17
ts31593,family,10
ts31593,animation,16
tm130647,thriller,7
tm130647,drama,3
tm130647,romance,1
tm130647,european,13
tm982569,comedy,4
tm977620,drama,3
tm977782,documentation,14
tm977782,music,5
tm1109843,comedy,4
tm1109843,romance,1
tm983849,comedy,4
tm1020701,documentation,14
ts269157,documentation,14
ts269157,crime,2
ts297729,None,20
ts269286,scifi,17
ts269286,comedy,4
ts269286,fantasy,11
ts270439,reality,19
tm981451,comedy,4
ts269501,documentation,14
ts269501,music,5
ts288832,comedy,4
ts288832,family,10
ts288832,animation,16
tm1020851,family,10
tm1020851,animation,16
tm1020851,comedy,4
tm1049317,drama,3
tm984935,comedy,4
tm982887,documentation,14
tm980657,scifi,17
tm980657,thriller,7
tm980657,drama,3
tm1018592,drama,3
tm1018592,comedy,4
tm1018592,romance,1
ts269690,comedy,4
tm981770,comedy,4
tm981770,drama,3
tm925702,documentation,14
tm1120543,comedy,4
tm982100,music,5
tm982100,documentation,14
ts269493,documentation,14
ts269493,animation,16
ts269676,comedy,4
ts269676,documentation,14
tm1092892,documentation,14
tm1092892,drama,3
ts271321,crime,2
ts271321,thriller,7
ts271321,drama,3
tm983668,documentation,14
tm983668,drama,3
tm987599,comedy,4
ts29800,documentation,14
ts29800,reality,19
tm983466,documentation,14
tm983466,crime,2
tm983466,history,9
tm136257,war,8
tm136257,drama,3
ts271413,crime,2
ts271413,documentation,14
ts268997,thriller,7
ts268997,scifi,17
ts310057,drama,3
ts310057,thriller,7
ts310057,comedy,4
ts310057,crime,2
ts270616,documentation,14
ts270616,sport,18
tm993616,drama,3
ts277126,crime,2
ts277126,drama,3
ts277126,thriller,7
ts270405,comedy,4
ts270405,documentation,14
ts271025,reality,19
tm244274,drama,3
tm244274,crime,2
tm831387,comedy,4
tm831387,drama,3
tm996996,action,6
tm996996,crime,2
tm996996,comedy,4
ts270807,scifi,17
ts270807,comedy,4
ts270807,fantasy,11
ts270807,romance,1
ts269881,scifi,17
ts269881,drama,3
ts269881,fantasy,11
ts269881,thriller,7
ts269881,animation,16
ts269881,action,6
tm1119136,crime,2
tm1119136,drama,3
tm1119136,romance,1
tm1119136,thriller,7
tm1119136,comedy,4
tm1011188,comedy,4
tm1011188,romance,1
tm1011248,drama,3
tm1011248,thriller,7
tm1011248,crime,2
tm988879,documentation,14
tm988879,sport,18
tm1111595,romance,1
tm1111595,comedy,4
tm1111595,drama,3
ts272515,action,6
ts272515,drama,3
ts272515,crime,2
ts272515,thriller,7
ts21688,comedy,4
ts21688,drama,3
ts21688,romance,1
ts225162,documentation,14
ts225162,reality,19
ts271048,family,10
ts271048,comedy,4
ts271048,animation,16
ts268835,action,6
ts268835,fantasy,11
ts268835,scifi,17
ts268835,drama,3
tm1102891,thriller,7
tm1102891,crime,2
tm1102891,drama,3
tm142153,thriller,7
tm142153,action,6
tm142153,crime,2
tm142153,drama,3
tm988801,comedy,4
tm988801,drama,3
tm988801,family,10
tm986700,thriller,7
tm986700,drama,3
tm986700,comedy,4
tm986700,crime,2
tm1106212,drama,3
tm1106212,thriller,7
tm1106212,crime,2
ts270465,documentation,14
ts270465,history,9
ts270465,crime,2
tm103133,thriller,7
tm103133,drama,3
tm103133,romance,1
ts306322,drama,3
ts306322,crime,2
tm976632,comedy,4
tm976632,drama,3
tm92641,scifi,17
tm92641,music,5
tm92641,thriller,7
tm92641,action,6
tm93055,comedy,4
tm93055,drama,3
tm93055,european,13
tm1021689,scifi,17
tm181092,thriller,7
tm181092,crime,2
tm181092,action,6
tm823350,comedy,4
tm988613,drama,3
tm975741,animation,16
tm1013111,comedy,4
tm1013111,romance,1
tm1013111,family,10
tm1013111,fantasy,11
ts268099,action,6
ts268099,animation,16
ts314962,documentation,14
tm985712,documentation,14
ts271593,documentation,14
ts76771,action,6
ts76771,comedy,4
ts76771,scifi,17
ts76771,animation,16
tm1013697,horror,15
tm1013697,fantasy,11
ts270798,drama,3
ts270798,romance,1
tm989672,documentation,14
tm834653,comedy,4
tm834653,family,10
tm834653,fantasy,11
tm834653,history,9
tm834653,animation,16
tm1166020,crime,2
tm1166020,drama,3
tm1166020,action,6
tm1166020,comedy,4
tm1077201,comedy,4
tm843345,animation,16
tm843345,family,10
tm843345,fantasy,11
ts271595,documentation,14
ts271595,crime,2
ts271595,thriller,7
tm991351,documentation,14
tm991351,sport,18
ts223115,family,10
ts223115,comedy,4
ts223115,romance,1
tm1000185,romance,1
tm1000185,comedy,4
ts287853,drama,3
ts272422,reality,19
tm995613,action,6
tm995613,reality,19
tm1014599,romance,1
tm1014599,drama,3
tm101249,comedy,4
tm101249,thriller,7
tm101249,action,6
tm101249,crime,2
tm102740,crime,2
tm102740,action,6
tm102740,comedy,4
tm989502,drama,3
tm989502,romance,1
tm989502,music,5
tm322243,thriller,7
tm322243,crime,2
tm322243,drama,3
tm74848,thriller,7
tm74848,scifi,17
tm74848,crime,2
tm74848,action,6
tm103095,drama,3
tm103095,history,9
tm103095,sport,18
tm103095,action,6
tm1014947,drama,3
tm1014947,history,9
ts273317,drama,3
ts273317,romance,1
ts272980,crime,2
ts272980,drama,3
ts272980,scifi,17
ts272980,thriller,7
ts272980,action,6
tm1015103,animation,16
tm1015103,action,6
tm1015103,fantasy,11
ts275448,drama,3
ts279953,crime,2
ts279953,drama,3
ts279953,thriller,7
ts286386,reality,19
ts286386,romance,1
ts236347,action,6
ts236347,scifi,17
ts236347,thriller,7
ts236347,animation,16
ts236347,drama,3
ts236347,fantasy,11
tm1015303,drama,3
tm139349,comedy,4
tm139349,documentation,14
tm130999,comedy,4
tm130999,drama,3
tm1015884,drama,3
tm998858,comedy,4
tm95507,drama,3
tm95507,music,5
tm95507,romance,1
tm95507,comedy,4
tm1001267,fantasy,11
tm1001267,comedy,4
tm1001267,family,10
tm1001267,animation,16
ts272092,documentation,14
ts272092,reality,19
tm988736,comedy,4
tm942277,documentation,14
tm96168,thriller,7
tm96168,crime,2
tm96168,drama,3
tm96168,romance,1
tm96168,action,6
ts280892,drama,3
ts280892,romance,1
ts36630,action,6
ts36630,comedy,4
ts36630,family,10
ts36630,animation,16
ts281062,drama,3
ts281062,thriller,7
ts272366,war,8
ts272366,documentation,14
ts272366,history,9
tm101540,comedy,4
ts38718,drama,3
ts38718,horror,15
ts38718,thriller,7
ts38718,crime,2
tm1141594,thriller,7
tm1141594,crime,2
tm1141594,drama,3
tm1141594,romance,1
ts317709,animation,16
ts317709,comedy,4
ts317709,fantasy,11
ts317709,action,6
ts273436,crime,2
ts273436,history,9
ts273436,documentation,14
tm1141923,romance,1
tm1141923,comedy,4
tm1141923,family,10
ts21695,action,6
ts21695,comedy,4
ts21695,reality,19
ts21695,romance,1
ts21695,thriller,7
tm167232,action,6
tm167232,thriller,7
tm167232,european,13
ts270742,documentation,14
ts287703,drama,3
tm1024535,horror,15
tm1024535,music,5
tm1024535,thriller,7
tm1024535,crime,2
tm1024535,drama,3
tm1017664,drama,3
tm1017664,sport,18
tm1000599,drama,3
tm1000599,documentation,14
tm1038025,comedy,4
ts241486,animation,16
ts241486,action,6
ts241486,scifi,17
ts241486,comedy,4
ts241486,family,10
ts241486,fantasy,11
ts272669,family,10
tm999927,drama,3
tm999927,action,6
tm999927,crime,2
tm999927,thriller,7
tm999927,documentation,14
ts273275,reality,19
tm90190,western,12
tm90190,drama,3
tm985747,drama,3
tm985747,romance,1
ts21247,scifi,17
ts21247,drama,3
ts21247,thriller,7
ts21247,fantasy,11
ts21247,horror,15
ts21247,romance,1
ts272939,documentation,14
ts272939,drama,3
ts272939,history,9
tm1001108,music,5
tm1001108,documentation,14
tm1160484,drama,3
ts273100,scifi,17
